file_name,ADJ,NOUN,SPACE,ADP,PRON,VERB,CCONJ,PART,ADV,DET,NUM,SCONJ,AUX,PROPN,PUNCT,SYM,X,INTJ,author_folder
dubia_finans_manifest.txt,0.16501650165016502,0.334983498349835,0.036303630363036306,0.09900990099009901,0.036303630363036306,0.14356435643564355,0.052805280528052806,0.0231023102310231,0.037953795379537955,0.03135313531353135,0.00825082508250825,0.009900990099009901,0.0016501650165016502,0.019801980198019802,0.0,0.0,0.0,0.0,dubia
dubia_nasushnie_zadachi_I.txt,0.16699801192842942,0.32538104705102716,0.004638833664678595,0.10470510271703115,0.043074884029158385,0.12259774685222001,0.04837640821736249,0.0291583830351226,0.05765407554671968,0.06096752816434725,0.009940357852882704,0.01656726308813784,0.0033134526176275677,0.0066269052352551355,0.0,0.0,0.0,0.0,dubia
dubia_novoe_poboishe_I.txt,0.13090676883780333,0.31226053639846746,0.007662835249042145,0.0983397190293742,0.04789272030651341,0.14112388250319285,0.05747126436781609,0.05427841634738186,0.05555555555555555,0.03959131545338442,0.01277139208173691,0.02362707535121328,0.010855683269476373,0.0070242656449553,0.0006385696040868455,0.0,0.0,0.0,dubia
dubia_ot_red_iskry_I.txt,0.14905149051490515,0.30420054200542007,0.012872628726287264,0.08401084010840108,0.05758807588075881,0.12601626016260162,0.05420054200542006,0.02981029810298103,0.05962059620596206,0.06233062330623306,0.006097560975609756,0.015582655826558265,0.014227642276422764,0.024390243902439025,0.0,0.0,0.0,0.0,dubia
dubia_ot_red_na_pismo_parvusa_I.txt,0.07804878048780488,0.25853658536585367,0.014634146341463415,0.11219512195121951,0.05365853658536585,0.14146341463414633,0.03414634146341464,0.03414634146341464,0.06829268292682927,0.06341463414634146,0.014634146341463415,0.05365853658536585,0.00975609756097561,0.04390243902439024,0.01951219512195122,0.0,0.0,0.0,dubia
dubia_poslednee_slovo_bund_I.txt,0.14416243654822336,0.28223350253807106,0.003045685279187817,0.09441624365482233,0.04467005076142132,0.132994923857868,0.03553299492385787,0.049746192893401014,0.05482233502538071,0.05888324873096447,0.012182741116751269,0.026395939086294416,0.018274111675126905,0.0416243654822335,0.0,0.0010152284263959391,0.0,0.0,dubia
dubia_priznaki_bankrotstva_I.txt,0.14226190476190476,0.3125,0.007142857142857143,0.10297619047619047,0.055357142857142855,0.1363095238095238,0.042261904761904764,0.04345238095238095,0.0494047619047619,0.05476190476190476,0.005952380952380952,0.023214285714285715,0.01011904761904762,0.01369047619047619,0.0005952380952380953,0.0,0.0,0.0,dubia
dubia_slovo_mosc_vedomostyam_I.txt,0.13088029809035864,0.3008849557522124,0.009781089892873778,0.10293432696786213,0.04285048905449464,0.13879832324173266,0.047973917093619006,0.043782021425244524,0.05728924080111784,0.05402887750349324,0.0055891942244993015,0.02887750349324639,0.020493712156497437,0.014438751746623195,0.0,0.0,0.0013972985561248254,0.0,dubia
dubia_zakon_o_voznagr_I.txt,0.11920529801324503,0.3183538315988647,0.007095553453169348,0.10643330179754021,0.04588457899716178,0.11684011352885525,0.061021759697256386,0.044938505203405865,0.07332071901608325,0.052980132450331126,0.01608325449385052,0.019867549668874173,0.011352885525070956,0.004730368968779565,0.000946073793755913,0.0,0.0,0.000946073793755913,dubia
krupskaya_k_voposu_o_shkole.txt,0.1074468085106383,0.26063829787234044,0.015425531914893617,0.09574468085106383,0.09308510638297872,0.15478723404255318,0.040957446808510635,0.032446808510638296,0.08670212765957447,0.054787234042553194,0.00851063829787234,0.02553191489361702,0.01702127659574468,0.003723404255319149,0.0005319148936170213,0.0,0.0026595744680851063,0.0,krupskaya
krupskaya_o_staroy_iskre.txt,0.125,0.30598159509202455,0.024539877300613498,0.11579754601226994,0.046012269938650305,0.13957055214723926,0.024539877300613498,0.023006134969325152,0.04371165644171779,0.036042944785276074,0.003067484662576687,0.01687116564417178,0.019938650306748466,0.07592024539877301,0.0,0.0,0.0,0.0,krupskaya
krupskaya_samoubiystva_uchashihsya.txt,0.10776410691557065,0.29019940602460753,0.015273652948663556,0.11115825201527366,0.06703436571913449,0.14934238438693254,0.047093763258379294,0.037335596096733134,0.06788290199406025,0.04412388629613916,0.014000848536274925,0.02672889266016122,0.013152312261349173,0.005091217649554518,0.0033941450997030122,0.0,0.00042426813746287653,0.0,krupskaya
krupskaya_shkolnie_kolonii.txt,0.15082382762991128,0.30544993662864384,0.015209125475285171,0.11153358681875793,0.046894803548795945,0.10519645120405577,0.059569074778200254,0.053231939163498096,0.051964512040557666,0.035487959442332066,0.0076045627376425855,0.010139416983523447,0.017743979721166033,0.02788339670468948,0.0012674271229404308,0.0,0.0,0.0,krupskaya
krupskaya_sovmestnoe_obuchenie.txt,0.13230074217489513,0.29235237173281703,0.015166182639561149,0.10229106163278477,0.05969667634720878,0.13585027428202645,0.0484027105517909,0.03549532107131333,0.07195869635366248,0.046143917392707325,0.004194901581155212,0.030655050016134236,0.00935785737334624,0.012907389480477573,0.0006453694740238787,0.0,0.0025814778960955146,0.0,krupskaya
krupskaya_zhenshina_rabotnitsa.txt,0.10361527199008898,0.2905732627548147,0.00641964185155986,0.11026016443293164,0.06543529676765401,0.15159364793332583,0.04764050005631265,0.04527536884784322,0.06892668093253745,0.043135488230656605,0.011262529564140106,0.03423808987498592,0.013515035476968126,0.007208018921049668,0.0006757517738484064,0.0,0.0,0.00022525059128280213,krupskaya
lenin_183_students_I.txt,0.1375886524822695,0.324822695035461,0.005673758865248227,0.09787234042553192,0.05106382978723404,0.14184397163120568,0.05531914893617021,0.02695035460992908,0.05177304964539007,0.05035460992907802,0.00851063829787234,0.02624113475177305,0.010638297872340425,0.010638297872340425,0.0007092198581560284,0.0,0.0,0.0,lenin
lenin_1st_of_may.txt,0.13306852035749753,0.35948361469712015,0.012909632571996028,0.10427010923535253,0.0407149950347567,0.12611717974180736,0.05958291956305859,0.027805362462760674,0.03277060575968222,0.06852035749751738,0.0029791459781529296,0.012909632571996028,0.004965243296921549,0.013902681231380337,0.0,0.0,0.0,0.0,lenin
lenin_anarhizm_i_socializm.txt,0.17866666666666667,0.34933333333333333,0.006666666666666667,0.088,0.029333333333333333,0.09066666666666667,0.05466666666666667,0.03333333333333333,0.058666666666666666,0.05466666666666667,0.0026666666666666666,0.021333333333333333,0.013333333333333334,0.018666666666666668,0.0,0.0,0.0,0.0,lenin
lenin_chego_dobivaemsya.txt,0.14592998734711093,0.3137916490932096,0.012231126107127795,0.09869253479544496,0.059046815689582456,0.12399831294812315,0.05693800084352594,0.036693378321383384,0.04006748207507381,0.05693800084352594,0.007591733445803458,0.02066638549135386,0.010122311261071278,0.013918177983973008,0.001687051876845213,0.0,0.001687051876845213,0.0,lenin
lenin_china_war_I.txt,0.12348993288590604,0.3087248322147651,0.006711409395973154,0.11006711409395974,0.05570469798657718,0.1436241610738255,0.050335570469798654,0.042281879194630875,0.056375838926174496,0.038926174496644296,0.0087248322147651,0.016778523489932886,0.0013422818791946308,0.036241610738255034,0.0,0.0,0.0,0.0006711409395973154,lenin
